Category,EmailLength,WordCount,SentenceCount,AvgWordLength,DigitCount,SpecialCharCount
1,439,92,9,3.7065217391304346,0,21
1,446,95,9,3.610526315789474,4,13
1,1143,262,26,3.3053435114503817,30,61
1,210,39,3,4.358974358974359,0,5
1,661,153,12,3.294117647058824,26,37
1,526,92,9,4.543478260869565,8,13
1,937,167,15,4.497005988023952,30,53
1,948,175,14,4.365714285714286,6,27
1,383,93,7,3.010752688172043,7,20
1,612,133,9,3.481203007518797,22,37
1,747,206,11,2.592233009708738,0,120
1,539,101,5,4.257425742574258,1,15
1,497,113,9,3.345132743362832,10,27
1,6883,1246,78,4.438202247191011,36,164
1,3791,683,29,4.465592972181552,22,103
1,3353,655,29,4.035114503816794,12,111
1,424,70,3,4.842857142857143,0,7
1,80,18,3,3.4444444444444446,4,9
1,1265,251,4,3.944223107569721,5,24
1,3468,658,24,4.253799392097265,28,73
1,539,101,5,4.257425742574258,1,15
1,352,74,7,3.702702702702703,0,14
1,939,240,10,2.85,0,125
1,1357,288,30,3.670138888888889,41,62
1,465,85,3,4.4,2,9
1,1073,217,25,3.8525345622119818,7,47
1,565,108,7,4.037037037037037,0,30
1,829,167,14,3.868263473053892,16,30
1,576,125,7,3.552,6,23
1,973,203,17,3.655172413793104,95,48
1,8401,1519,87,4.484529295589203,170,220
1,1210,237,12,3.978902953586498,6,30
1,1823,345,20,4.2,77,58
1,3636,665,28,4.386466165413534,34,71
1,595,121,10,3.793388429752066,15,25
1,743,204,11,2.607843137254902,0,118
1,734,189,14,2.883597883597884,13,87
1,371,79,12,3.620253164556962,0,20
1,6203,1209,57,4.053763440860215,50,190
1,2443,544,31,3.380514705882353,24,107
1,1812,321,13,4.389408099688474,36,46
1,346,83,10,3.0843373493975905,2,19
1,612,118,8,4.0,22,21
1,713,125,8,4.592,0,19
1,4413,819,39,4.305250305250305,26,140
1,121,25,3,3.84,1,8
1,901,229,10,2.868995633187773,0,120
1,335,67,5,3.9402985074626864,5,10
1,651,118,7,4.4491525423728815,0,14
1,191,28,3,5.75,0,7
1,84,20,1,3.2,6,5
1,811,160,10,3.8875,19,26
1,539,101,5,4.257425742574258,1,15
1,626,122,11,4.032786885245901,2,18
1,497,131,25,2.7251908396946565,45,65
1,1386,329,34,3.121580547112462,123,112
1,2631,496,27,4.296370967741935,26,61
1,937,168,17,4.404761904761905,15,29
1,466,82,2,4.5,6,10
1,573,111,9,4.09009009009009,3,24
1,421,106,13,2.89622641509434,34,50
1,927,199,18,3.57286432160804,0,45
1,206,44,4,3.636363636363636,8,10
1,1229,236,14,4.1991525423728815,27,41
1,930,169,11,4.177514792899408,15,17
1,931,235,12,2.923404255319149,0,127
1,343,67,10,4.059701492537314,0,14
1,596,146,14,3.0616438356164384,31,43
1,474,84,2,4.464285714285714,6,10
1,240,50,7,3.7,0,18
1,948,175,14,4.365714285714286,6,27
1,1397,336,37,3.068452380952381,133,114
1,931,235,12,2.923404255319149,0,127
1,1004,171,12,4.742690058479532,5,45
1,760,204,9,2.676470588235294,0,120
1,557,117,9,3.675213675213675,38,37
1,2761,507,23,4.333333333333333,35,77
1,251,48,10,4.125,0,20
1,659,138,11,3.688405797101449,40,40
1,1248,240,15,4.1,23,48
1,908,231,10,2.865800865800866,0,122
1,260,49,6,4.183673469387755,1,9
1,976,203,17,3.669950738916256,95,48
1,9323,1680,72,4.4375,43,272
1,593,114,7,4.184210526315789,14,19
1,241,51,5,3.686274509803922,0,14
1,849,169,11,3.8579881656804735,33,38
1,347,75,7,3.546666666666667,1,16
1,976,203,17,3.669950738916256,95,48
1,3514,714,51,3.84873949579832,48,152
1,463,100,9,3.53,0,26
1,321,67,6,3.746268656716418,0,14
1,955,182,14,4.153846153846154,10,33
1,730,146,13,3.910958904109589,17,27
1,446,95,9,3.610526315789474,4,13
1,2243,459,25,3.8082788671023966,5,66
1,363,86,13,3.127906976744186,20,34
1,107,27,5,2.962962962962963,2,10
1,349,73,7,3.73972602739726,0,12
1,451,85,3,4.176470588235294,11,8
1,185,37,4,3.972972972972973,3,12
1,868,171,15,3.923976608187135,2,30
1,416,84,11,3.880952380952381,13,19
1,330,58,2,4.568965517241379,0,8
1,488,85,3,4.564705882352941,6,12
1,368,72,6,4.0,25,16
1,264,42,4,5.142857142857143,0,5
1,950,175,14,4.377142857142857,6,27
1,3492,734,42,3.681198910081744,42,131
1,689,178,13,2.8707865168539324,14,81
1,240,50,7,3.7,0,18
1,1232,220,8,4.536363636363636,3,30
1,1013,202,9,3.935643564356436,8,18
1,755,210,11,2.5619047619047617,0,124
1,658,138,11,3.681159420289855,40,40
1,496,90,9,4.333333333333333,8,13
1,1134,221,4,4.031674208144796,7,27
1,450,87,6,4.103448275862069,5,28
1,188,34,3,4.470588235294118,0,5
1,875,195,18,3.333333333333333,13,55
1,660,138,11,3.695652173913044,40,40
1,977,203,17,3.674876847290641,95,48
1,974,203,17,3.660098522167488,95,48
1,1928,388,33,3.88659793814433,43,62
1,749,199,9,2.71356783919598,0,116
1,214,45,2,3.688888888888889,13,7
1,924,234,10,2.8846153846153846,0,119
1,859,195,13,3.2974358974358973,4,63
1,741,205,10,2.580487804878049,0,117
1,939,239,12,2.8912133891213387,0,131
1,572,139,5,3.035971223021583,13,74
1,527,105,9,3.923809523809524,19,22
1,836,164,9,3.9939024390243913,25,20
1,206,44,4,3.636363636363636,8,10
1,1348,265,30,4.026415094339622,14,63
1,1466,271,20,4.339483394833948,23,45
1,372,87,5,3.206896551724138,4,31
1,361,73,5,3.835616438356164,16,17
1,896,175,11,4.005714285714285,10,18
1,333,80,6,3.1,21,39
1,890,182,21,3.791208791208791,14,43
1,579,116,7,3.922413793103448,4,15
1,2284,461,14,3.7960954446854656,135,100
1,344,61,5,4.590163934426229,1,10
1,353,87,6,3.0,2,28
1,227,41,3,4.487804878048781,0,7
1,789,162,8,3.8333333333333335,0,30
1,4535,863,47,4.162224797219004,39,125
1,10679,2018,90,4.262140733399406,105,276
1,402,89,7,3.438202247191011,2,17
1,650,132,11,3.8333333333333335,12,25
1,591,115,9,4.121739130434783,0,23
1,777,161,20,3.7639751552795033,10,34
1,2677,509,23,4.098231827111984,44,70
1,1154,207,10,4.531400966183575,0,28
1,2366,596,64,2.8976510067114094,187,224
1,203,46,2,3.369565217391304,7,10
1,482,78,2,4.987179487179487,6,10
1,15518,3536,275,3.3221153846153846,390,1008
1,244,48,3,4.0625,0,8
1,70,15,3,3.6,0,4
1,984,195,5,3.9384615384615382,7,26
1,229,49,8,3.63265306122449,0,11
1,1219,206,9,4.868932038834951,6,16
1,5314,1010,42,4.182178217821782,23,99
1,499,87,4,4.563218390804598,3,11
1,258,52,10,3.8846153846153846,13,17
1,1849,372,39,3.8225806451612905,64,70
1,469,79,4,4.746835443037975,3,11
1,562,113,11,3.893805309734513,13,23
1,1044,247,22,3.133603238866397,43,97
1,1932,379,27,3.9630606860158313,22,60
1,184,31,2,4.870967741935484,0,4
1,762,207,10,2.6473429951690823,0,119
1,1496,288,23,4.121527777777778,1,56
1,78,17,3,3.588235294117647,4,9
1,2531,677,9,2.539143279172821,65,55
1,347,75,7,3.546666666666667,1,16
1,905,229,10,2.88646288209607,0,120
1,1075,194,16,4.298969072164948,17,30
1,733,153,14,3.7058823529411766,8,29
1,539,101,5,4.257425742574258,1,15
1,914,232,10,2.875,0,123
1,485,83,3,4.662650602409639,6,10
1,82,17,3,3.823529411764706,4,9
1,278,56,9,3.892857142857143,1,12
1,382,72,4,4.25,0,8
1,3141,620,87,4.014516129032258,47,153
1,1034,203,17,4.044334975369458,7,41
1,939,239,12,2.8912133891213387,0,131
1,931,235,12,2.923404255319149,0,127
1,1952,389,28,3.979434447300771,25,83
1,476,90,9,4.2,0,15
1,470,112,12,3.125,36,51
1,17354,3336,172,4.090827338129497,174,513
1,1635,324,12,3.969135802469136,5,41
1,1216,263,34,3.52851711026616,33,58
1,457,77,3,4.740259740259741,3,10
1,309,60,6,4.116666666666666,6,21
1,476,99,5,3.636363636363636,12,23
1,315,58,4,4.379310344827586,0,7
1,167,35,5,3.6857142857142855,0,8
1,539,101,5,4.257425742574258,1,15
1,904,229,10,2.882096069868996,0,120
1,896,192,24,3.6145833333333335,46,50
1,376,66,18,4.424242424242424,11,24
1,777,159,10,3.786163522012578,15,32
1,192,41,3,3.634146341463415,4,10
1,411,86,10,3.627906976744186,36,23
1,3696,793,37,3.600252206809584,17,88
1,2498,517,28,3.7176015473887816,2,61
1,324,66,9,3.8484848484848486,0,12
1,924,188,17,3.856382978723404,9,28
1,413,102,8,3.0,0,31
1,1510,315,30,3.736507936507937,31,66
1,2335,436,28,4.341743119266055,18,44
1,520,92,9,4.478260869565218,8,13
1,693,146,9,3.643835616438356,38,39
1,1467,328,11,3.4207317073170733,3,141
1,612,115,4,4.208695652173913,5,24
1,798,158,4,3.8797468354430378,0,41
1,1682,391,43,3.214833759590793,127,140
1,1959,383,19,4.080939947780679,27,58
1,349,73,7,3.73972602739726,0,12
1,2044,407,26,3.965601965601965,9,68
1,61,16,3,2.8125,0,5
1,906,171,18,4.146198830409356,21,34
1,276,58,6,3.689655172413793,0,10
1,585,131,12,3.427480916030534,22,36
1,1127,210,15,4.185714285714286,5,32
1,474,81,2,4.666666666666667,6,10
1,446,95,9,3.610526315789474,4,13
1,286,57,3,3.8947368421052633,18,9
1,311,59,7,4.203389830508475,0,9
1,758,159,23,3.6163522012578615,7,36
1,268,40,4,5.55,0,6
1,1017,201,18,4.009950248756219,8,43
1,1234,231,16,4.212121212121212,6,45
1,303,66,5,3.5,26,16
1,1025,209,19,3.827751196172249,16,35
1,405,92,6,3.3369565217391304,2,17
1,307,55,6,4.527272727272727,0,8
1,482,82,3,4.695121951219512,6,11
1,166,35,5,3.657142857142857,0,8
1,1357,279,31,3.78494623655914,17,44
1,621,140,12,3.335714285714286,26,42
1,296,62,5,3.7096774193548394,6,10
1,235,47,5,3.9361702127659575,0,6
1,520,91,9,4.538461538461538,8,13
1,480,83,2,4.602409638554217,8,10
1,225,44,3,4.0,0,9
1,749,209,10,2.550239234449761,0,121
1,700,141,19,3.851063829787234,13,29
1,344,61,5,4.590163934426229,1,10
1,184,44,8,3.136363636363636,0,12
1,1498,275,13,4.367272727272727,0,35
1,2211,421,25,4.080760095011876,18,42
1,671,133,8,3.992481203007519,11,19
1,776,146,12,4.226027397260274,10,34
1,749,152,16,3.7960526315789473,4,32
1,9530,1765,89,4.381303116147309,81,336
1,261,58,6,3.4482758620689653,0,13
1,1848,456,62,2.9758771929824563,207,161
1,3085,604,34,4.009933774834437,76,121
1,646,132,9,3.8484848484848486,6,30
1,424,84,8,3.988095238095238,5,29
1,2824,681,63,3.067547723935389,38,238
1,420,94,8,3.393617021276596,7,15
1,3618,1036,16,2.4411196911196917,80,606
1,347,75,7,3.546666666666667,1,16
1,5851,1188,61,3.842592592592593,158,197
1,354,71,10,3.9014084507042255,0,17
1,300,63,5,3.7142857142857135,0,13
1,2013,523,70,2.7724665391969405,229,196
1,481,84,3,4.547619047619048,6,10
1,1160,224,15,4.129464285714286,19,44
1,2032,425,32,3.6588235294117646,19,109
1,863,161,14,4.229813664596273,14,20
1,1971,405,32,3.8666666666666663,166,109
1,334,67,5,3.925373134328358,0,14
1,3058,598,35,3.9933110367892977,84,106
1,220,46,3,3.782608695652174,0,7
1,102,25,3,3.08,11,12
1,754,201,9,2.701492537313433,0,118
1,6710,1276,76,4.181818181818182,68,238
1,181,34,3,4.264705882352941,0,6
1,9094,1877,114,3.754928076718168,224,280
1,1026,210,17,3.8,13,36
1,480,97,13,3.8762886597938144,10,23
1,1000,185,13,4.308108108108108,8,30
1,8158,1514,71,4.294583883751652,69,260
1,539,101,5,4.257425742574258,1,15
1,1459,324,11,3.450617283950617,3,137
1,5997,1144,61,4.168706293706293,58,260
1,169,33,2,4.0606060606060606,2,7
1,347,75,7,3.546666666666667,1,16
1,78,16,2,3.875,0,4
1,1848,409,36,3.4278728606356967,35,80
1,249,50,5,3.92,1,10
1,1521,373,40,2.991957104557641,157,140
1,216,44,8,3.863636363636364,2,11
1,468,116,10,2.9827586206896552,31,52
1,624,127,7,3.8503937007874014,3,12
1,1003,197,10,3.984771573604061,53,41
1,484,82,3,4.719512195121951,6,11
1,3110,633,27,3.838862559241706,60,80
1,372,88,9,3.136363636363636,20,32
1,976,184,11,4.135869565217392,16,22
1,165,35,5,3.628571428571429,0,8
1,246,44,4,4.545454545454546,2,9
1,3282,593,37,4.450252951096122,8,92
1,446,95,9,3.610526315789474,4,13
1,1892,396,26,3.696969696969697,45,74
1,446,95,9,3.610526315789474,4,13
1,1332,261,19,4.011494252873563,10,49
1,1058,215,20,3.8465116279069766,2,34
1,347,75,7,3.546666666666667,1,16
1,279,49,4,4.653061224489796,0,7
1,760,208,10,2.6201923076923075,0,121
1,345,78,7,3.358974358974359,5,17
1,1495,303,16,3.8514851485148514,9,75
1,1262,247,20,4.080971659919029,19,39
1,662,138,11,3.710144927536232,40,40
1,515,107,17,3.7570093457943927,3,30
1,328,74,3,3.391891891891892,6,12
1,569,126,10,3.412698412698413,24,37
1,530,100,12,4.14,8,19
1,1388,275,20,3.843636363636364,60,80
1,363,84,9,3.261904761904762,3,24
1,356,88,10,2.988636363636364,39,38
1,4428,895,56,3.78659217877095,35,131
1,344,61,5,4.590163934426229,1,10
1,2310,431,27,4.299303944315545,81,76
1,2676,503,33,4.276341948310139,89,86
1,407,81,8,3.950617283950617,0,17
1,446,95,9,3.610526315789474,4,13
1,1522,369,55,3.043360433604336,37,156
1,661,138,11,3.7028985507246377,40,40
1,663,131,11,3.969465648854962,4,26
1,262,54,5,3.796296296296296,1,11
1,701,172,50,2.982558139534884,4,70
1,751,154,12,3.805194805194805,6,31
1,906,189,10,3.71957671957672,6,29
1,378,84,8,3.4285714285714284,0,18
1,477,82,2,4.634146341463414,6,10
1,202,32,5,5.25,0,9
1,302,60,6,4.0,6,21
1,1835,415,38,3.344578313253012,41,136
1,908,233,10,2.832618025751073,0,124
1,11416,2714,203,3.1252763448784084,141,1118
1,536,101,12,4.148514851485149,8,19
1,347,75,7,3.546666666666667,1,16
1,1384,251,12,4.3585657370517925,8,22
1,187,40,4,3.625,7,8
1,935,191,25,3.842931937172775,45,47
1,976,203,17,3.669950738916256,95,48
1,461,81,3,4.506172839506172,6,10
1,720,142,7,3.971830985915493,11,36
1,974,203,17,3.660098522167488,95,48
1,875,183,31,3.633879781420765,11,48
1,649,132,12,3.803030303030303,22,21
1,1898,395,50,3.777215189873418,5,114
1,188,40,3,3.65,3,6
1,753,201,9,2.6965174129353238,0,118
1,2230,461,30,3.7852494577006506,17,82
1,312,62,5,3.983870967741936,2,8
1,4264,826,62,4.134382566585956,165,178
1,1080,224,28,3.758928571428572,24,47
1,462,79,2,4.658227848101266,6,10
1,2076,420,26,3.8595238095238096,18,53
1,543,111,17,3.8018018018018016,2,21
1,468,77,2,4.883116883116883,6,10
1,403,80,10,3.8875,10,20
1,192,42,4,3.523809523809524,0,8
1,1087,283,10,2.795053003533569,9,71
1,704,184,14,2.8260869565217392,20,85
1,351,66,5,4.2727272727272725,0,10
1,971,196,15,3.954081632653061,21,35
1,495,92,10,4.206521739130435,8,14
1,165,35,5,3.628571428571429,0,8
1,3464,602,29,4.631229235880399,42,56
1,1407,290,25,3.731034482758621,28,49
1,1992,410,31,3.8585365853658535,159,109
1,939,239,12,2.8912133891213387,0,131
1,966,182,15,4.236263736263736,5,38
1,741,205,10,2.580487804878049,0,117
1,196,41,8,3.731707317073171,0,12
1,5029,1330,40,2.731578947368421,141,693
1,393,80,6,3.85,2,29
1,574,112,7,3.955357142857143,3,28
1,763,216,14,2.486111111111111,3,67
1,545,146,63,2.6232876712328768,19,75
1,3233,639,2,3.890453834115806,50,165
1,6723,1196,66,4.520066889632108,37,233
1,220,45,7,3.755555555555556,0,12
1,1300,270,28,3.759259259259259,25,60
1,15756,3838,224,3.035174570088588,448,1633
1,1126,243,21,3.559670781893004,10,72
1,307,68,6,3.4411764705882355,0,24
1,1304,263,15,3.88212927756654,9,35
1,758,203,9,2.684729064039409,0,120
1,525,109,16,3.697247706422018,4,33
1,538,90,9,4.8,8,13
1,2415,490,24,3.863265306122449,27,60
1,1488,282,11,4.163120567375887,16,28
1,1215,211,11,4.592417061611374,10,36
1,547,123,11,3.34959349593496,8,34
1,580,130,12,3.3615384615384616,24,37
1,1480,322,10,3.5434782608695654,3,134
1,395,77,6,4.077922077922078,0,13
1,1305,227,11,4.6784140969163,12,28
1,603,118,11,3.9661016949152543,4,29
1,186,38,4,3.842105263157895,0,10
1,327,64,2,3.96875,13,9
1,2414,537,31,3.383612662942272,24,104
1,935,237,12,2.9071729957805905,0,129
1,475,78,3,4.897435897435898,3,10
1,1486,328,11,3.4786585365853657,3,137
1,1549,291,19,4.192439862542956,18,42
1,1467,327,10,3.434250764525994,3,140
1,1043,200,22,4.085,7,45
1,11361,2329,142,3.780592528982396,46,556
1,915,230,10,2.9130434782608696,0,121
1,766,209,10,2.631578947368421,0,121
1,661,138,11,3.7028985507246377,40,40
1,194,30,4,5.4,0,8
1,735,140,9,4.135714285714286,16,34
1,1484,324,10,3.5277777777777777,3,136
1,1167,249,26,3.6184738955823295,21,51
1,765,201,9,2.756218905472637,0,119
1,564,126,8,3.3968253968253967,20,37
1,169,35,5,3.742857142857143,0,8
1,539,101,5,4.257425742574258,1,15
1,291,59,8,3.830508474576271,0,14
1,121,24,2,4.0,0,5
1,539,101,5,4.257425742574258,1,15
1,273,38,3,6.026315789473684,0,4
1,2255,449,28,3.962138084632517,35,90
1,210,39,3,4.358974358974359,0,5
1,166,35,5,3.657142857142857,0,8
1,906,231,10,2.857142857142857,0,122
1,236,44,4,4.295454545454546,0,5
1,1607,381,43,3.131233595800525,127,138
1,349,73,7,3.73972602739726,0,12
1,347,75,7,3.546666666666667,1,16
1,446,95,9,3.610526315789474,4,13
1,872,174,15,3.896551724137931,27,32
1,484,85,4,4.517647058823529,5,11
1,446,95,9,3.610526315789474,4,13
1,1272,230,10,4.421739130434783,6,23
1,668,143,13,3.5944055944055946,3,39
1,204,47,10,3.25531914893617,15,16
1,803,156,13,4.057692307692308,2,21
1,944,175,14,4.342857142857143,6,27
1,172,33,3,4.181818181818182,16,8
1,673,123,7,4.40650406504065,0,15
1,437,94,10,3.5638297872340425,4,17
1,588,105,6,4.552380952380952,0,11
1,358,79,7,3.4556962025316458,0,16
1,3000,625,38,3.7056,11,91
1,443,86,4,4.046511627906977,21,16
1,430,96,11,3.4166666666666665,43,43
1,2972,548,40,4.326642335766423,61,103
1,1079,230,27,3.626086956521739,9,74
1,660,138,11,3.695652173913044,40,40
1,383,81,8,3.654320987654321,0,15
1,1992,457,85,3.2582056892778994,85,203
1,1573,312,21,3.894230769230769,46,65
1,917,232,10,2.8879310344827585,0,122
1,470,82,4,4.548780487804878,3,13
1,1459,323,10,3.4643962848297214,3,136
1,1471,324,10,3.4876543209876543,3,136
1,1489,303,23,3.8415841584158414,30,64
1,260,52,5,3.942307692307693,0,8
1,855,179,2,3.642458100558659,52,33
1,338,75,3,3.466666666666667,32,15
1,188,40,3,3.65,0,8
1,531,86,9,4.988372093023256,8,13
1,355,62,4,4.67741935483871,1,8
1,3253,672,43,3.7291666666666665,109,126
1,1443,316,29,3.471518987341772,26,55
1,6181,1195,77,4.099581589958159,70,278
1,297,58,4,4.068965517241379,3,10
1,718,127,8,4.543307086614173,0,20
1,409,80,1,3.95,14,6
1,347,75,7,3.546666666666667,1,16
1,344,61,5,4.590163934426229,1,10
1,2485,446,25,4.486547085201794,18,67
1,17680,3893,294,3.449781659388646,178,1258
1,829,171,18,3.7134502923976607,4,38
1,216,48,7,3.458333333333333,0,14
1,4374,789,39,4.457541191381496,34,119
1,1055,222,25,3.68018018018018,4,47
1,6889,1169,46,4.802395209580839,104,293
1,2044,377,17,4.374005305039788,8,35
1,1465,299,20,3.7959866220735785,49,72
1,660,146,8,3.4452054794520546,12,49
1,3250,865,33,2.683236994219653,70,470
1,681,115,5,4.730434782608696,2,20
1,750,207,10,2.5893719806763285,0,121
1,762,160,9,3.65,0,26
1,1714,358,27,3.670391061452514,69,121
1,1985,373,22,4.3002680965147455,0,36
1,539,101,5,4.257425742574258,1,15
1,2218,437,28,4.006864988558353,35,58
1,862,159,11,4.2578616352201255,30,22
1,1141,214,12,4.200934579439252,3,36
1,880,224,10,2.861607142857143,0,119
1,442,102,8,3.235294117647059,21,34
1,1334,286,17,3.541958041958042,63,79
1,483,97,13,3.9072164948453607,10,23
1,976,203,17,3.669950738916256,95,48
1,5458,1118,77,3.851520572450805,94,152
1,436,88,4,3.863636363636364,10,10
1,525,112,13,3.571428571428572,26,32
1,662,138,11,3.710144927536232,40,40
1,903,168,14,4.333333333333333,5,25
1,250,48,6,4.145833333333333,0,10
1,746,134,9,4.425373134328358,0,32
1,977,203,17,3.674876847290641,95,48
1,3179,601,29,4.264559068219634,16,54
1,656,152,13,3.2302631578947367,13,50
1,1125,224,18,4.008928571428571,68,58
1,453,85,6,4.223529411764706,7,17
1,2051,435,35,3.6206896551724137,2,65
1,1365,339,48,2.926253687315634,6,88
1,2562,488,28,4.217213114754099,16,75
1,233,41,0,4.414634146341464,2,3
1,1778,417,45,3.179856115107914,130,154
1,466,83,2,4.433734939759036,6,10
1,502,84,2,4.797619047619048,6,10
1,306,56,4,4.410714285714286,3,9
1,258,46,5,4.478260869565218,1,8
1,721,127,8,4.566929133858268,0,20
1,479,82,2,4.658536585365853,6,11
1,1493,280,19,4.257142857142857,5,57
1,469,91,4,4.043956043956044,5,9
1,949,206,21,3.5242718446601944,0,48
1,582,124,9,3.588709677419355,24,34
1,166,35,5,3.657142857142857,0,8
1,281,56,7,3.9642857142857135,0,9
1,12615,2123,107,4.831841733396137,226,341
1,306,56,4,4.392857142857143,4,10
1,1230,303,17,2.933993399339934,49,110
1,698,148,11,3.5675675675675675,2,22
1,446,95,9,3.610526315789474,4,13
1,406,76,6,4.2368421052631575,26,15
1,249,54,5,3.555555555555556,6,8
1,2544,465,17,4.451612903225806,21,93
1,1486,328,11,3.4786585365853657,3,137
1,1422,283,4,3.932862190812721,3,32
1,321,74,3,3.2972972972972974,6,12
1,3305,813,41,2.95079950799508,840,242
1,465,84,2,4.357142857142857,6,10
1,197,40,6,3.875,0,8
1,446,95,9,3.610526315789474,4,13
1,251,51,4,3.862745098039216,0,7
1,904,231,10,2.8484848484848486,0,122
1,548,98,4,4.448979591836735,0,19
1,291,52,6,4.519230769230769,0,8
1,243,45,7,4.333333333333333,0,8
1,1095,223,11,3.820627802690583,9,49
1,398,72,5,4.472222222222222,0,10
1,453,106,11,3.169811320754717,3,25
1,921,179,12,4.0,11,26
1,432,85,5,4.035294117647059,6,14
1,467,94,6,3.872340425531915,2,20
1,864,219,23,2.872146118721461,26,92
1,198,45,3,3.333333333333333,0,13
1,192,28,3,5.785714285714286,0,7
1,3193,616,45,4.152597402597403,37,119
1,395,85,13,3.5764705882352943,0,21
1,663,130,6,3.9461538461538463,7,28
1,446,95,9,3.610526315789474,4,13
1,8207,1561,71,4.166559897501601,54,294
1,2263,461,19,3.809110629067245,62,88
1,958,180,9,4.2444444444444445,1,35
1,1672,338,17,3.9289940828402368,20,32
1,859,175,13,3.7257142857142855,25,27
1,1050,242,27,3.231404958677686,11,58
1,6222,1225,57,4.003265306122449,51,198
1,539,101,5,4.257425742574258,1,15
1,1657,300,16,4.476666666666667,6,35
1,764,206,9,2.6601941747572817,0,122
1,872,173,10,3.913294797687861,17,34
1,1729,343,28,3.915451895043732,96,53
1,662,138,11,3.710144927536232,40,40
1,306,52,5,4.807692307692308,0,8
1,368,75,7,3.8,15,13
1,769,203,9,2.738916256157636,0,121
1,973,203,17,3.655172413793104,95,48
1,925,236,10,2.8559322033898304,0,126
1,266,56,8,3.678571428571429,0,9
1,191,30,4,5.3,0,8
